agency_id	user_id	date	amount
5	1069416	2006-10-13	3.54
2	1069417	2006-06-19	8.45
5	1069418	2006-08-25	12.01
3	1069419	2006-09-04	15.42
6	1069420	2006-09-11	14.17
4	1069421	2006-05-21	14.81
3	1069422	2006-05-25	13.12
3	1069423	2006-10-13	4.82
3	1069424	2006-08-26	14.67
3	1069425	2006-09-14	7.54
5	1069426	2006-06-10	12.66
6	1069427	2006-09-17	3.71
5	1069428	2006-06-07	10.90
4	1069429	2006-07-30	1.07
6	1069430	2006-06-18	14.98
5	1069431	2006-06-23	15.84
3	1069432	2006-08-14	15.00
3	1069433	2006-08-08	3.61
3	1069434	2006-09-02	12.17
4	1069435	2006-11-09	5.55
5	1069436	2006-10-30	11.68
3	1069437	2006-06-23	15.23
6	1069438	2006-07-03	3.16
5	1069439	2006-05-26	7.16
6	1069440	2006-10-12	3.25
3	1069441	2006-09-28	10.16
2	1069442	2006-09-22	5.54
6	1069443	2006-09-19	6.72
3	1069444	2006-09-20	13.42
4	1069445	2006-10-25	11.93
6	1069446	2006-08-16	14.53
3	1069447	2006-05-25	10.48
5	1069448	2006-09-10	2.67
3	1069449	2006-06-17	11.32
5	1069450	2006-09-01	5.29
6	1069451	2006-10-22	13.78
2	1069452	2006-09-04	8.97
3	1069453	2006-07-21	10.35
6	1069454	2006-06-24	6.77
5	1069455	2006-11-03	3.56
5	1069456	2006-08-09	15.42
3	1069457	2006-07-19	5.99
4	1069458	2006-10-15	10.77
2	1069459	2006-07-02	4.39
5	1069460	2006-08-07	12.22
3	1069461	2006-11-07	11.75
4	1069462	2006-06-12	1.52
3	1069463	2006-11-07	8.71
6	1069464	2006-06-19	4.65
6	1069465	2006-08-17	5.93
6	1069466	2006-08-16	2.54
3	1069467	2006-06-26	10.17
2	1069468	2006-07-06	5.89
3	1069469	2006-07-10	7.44
4	1069470	2006-05-22	12.88
5	1069471	2006-08-07	8.29
3	1069472	2006-09-11	9.18
5	1069473	2006-07-25	6.78
3	1069474	2006-10-06	11.76
6	1069475	2006-07-02	1.58
2	1069476	2006-08-02	11.14
4	1069477	2006-09-05	11.51
4	1069478	2006-10-11	1.45
6	1069479	2006-05-18	2.00
5	1069480	2006-09-30	8.13
4	1069481	2006-07-01	5.89
2	1069482	2006-05-20	4.40
6	1069483	2006-06-04	3.82
5	1069484	2006-07-20	12.42
5	1069485	2006-07-06	2.41
4	1069486	2006-06-26	1.14
5	1069487	2006-06-03	9.90
6	1069488	2006-10-30	15.78
4	1069489	2006-08-25	4.91
2	1069490	2006-07-06	2.58
6	1069491	2006-09-12	5.87
4	1069492	2006-09-24	15.45
3	1069493	2006-09-01	10.62
5	1069494	2006-07-15	3.54
6	1069495	2006-10-03	11.14
4	1069496	2006-07-02	8.54
6	1069497	2006-11-07	15.04
2	1069498	2006-07-31	6.61
5	1069499	2006-08-29	1.64
4	1069500	2006-08-08	4.35
2	1069501	2006-07-14	9.67
6	1069502	2006-09-17	12.87
4	1069503	2006-05-15	10.26
2	1069504	2006-10-14	12.71
5	1069505	2006-09-05	2.65
5	1069506	2006-10-31	15.57
6	1069507	2006-08-08	13.60
6	1069508	2006-09-25	2.69
3	1069509	2006-09-20	6.19
2	1069510	2006-07-26	8.90
2	1069511	2006-09-23	11.59
5	1069512	2006-06-27	12.51
2	1069513	2006-08-19	12.97
6	1069514	2006-07-21	12.03
5	1069515	2006-07-13	8.81
4	1069516	2006-06-11	5.27
2	1069517	2006-07-08	4.97
2	1069518	2006-06-12	14.81
4	1069519	2006-05-15	7.41
3	1069520	2006-10-26	3.69
6	1069521	2006-08-20	9.76
2	1069522	2006-07-15	7.39
6	1069523	2006-06-13	1.24
5	1069524	2006-08-02	15.36
4	1069525	2006-06-20	3.96
5	1069526	2006-06-14	8.01
3	1069527	2006-10-02	6.66
3	1069528	2006-06-03	12.99
2	1069529	2006-10-14	14.14
4	1069530	2006-08-07	13.44
4	1069531	2006-07-28	6.89
5	1069532	2006-07-04	13.09
6	1069533	2006-05-21	4.44
2	1069534	2006-11-08	13.19
6	1069535	2006-08-30	8.91
5	1069536	2006-09-21	13.35
2	1069537	2006-06-21	1.32
4	1069538	2006-08-19	13.42
2	1069539	2006-05-21	10.03
4	1069540	2006-05-19	12.96
2	1069541	2006-05-21	1.06
4	1069542	2006-06-19	9.19
6	1069543	2006-08-20	7.51
6	1069544	2006-10-04	14.02
4	1069545	2006-06-10	9.50
6	1069546	2006-07-17	6.50
5	1069547	2006-06-06	14.10
4	1069548	2006-07-14	3.00
5	1069549	2006-10-23	12.02
2	1069550	2006-10-22	9.32
5	1069551	2006-08-14	1.45
6	1069552	2006-09-11	8.47
2	1069553	2006-06-04	11.17
2	1069554	2006-08-26	8.66
3	1069555	2006-11-03	10.44
5	1069556	2006-09-11	9.85
4	1069557	2006-09-05	4.45
6	1069558	2006-07-08	3.70
6	1069559	2006-06-30	12.30
6	1069560	2006-06-03	6.01
4	1069561	2006-07-10	12.83
6	1069562	2006-09-25	5.44
3	1069563	2006-09-08	6.46
4	1069564	2006-06-16	2.63
4	1069565	2006-08-17	5.89
6	1069566	2006-05-25	6.52
6	1069567	2006-06-10	1.21
6	1069568	2006-08-20	1.09
5	1069569	2006-05-24	15.28
6	1069570	2006-07-20	12.37
4	1069571	2006-08-21	1.69
2	1069572	2006-06-22	8.88
4	1069573	2006-07-16	2.83
3	1069574	2006-09-14	11.79
3	1069575	2006-06-13	5.84
2	1069576	2006-05-23	6.39
6	1069577	2006-10-30	3.10
6	1069578	2006-09-13	8.13
3	1069579	2006-11-01	6.84
4	1069580	2006-11-04	13.99
6	1069581	2006-08-27	3.67
2	1069582	2006-09-23	12.24
6	1069583	2006-07-03	12.83
6	1069584	2006-11-07	7.58
3	1069585	2006-10-01	12.96
4	1069586	2006-05-25	2.33
5	1069587	2006-09-04	10.57
2	1069588	2006-06-17	9.79
3	1069589	2006-10-12	8.38
6	1069590	2006-06-21	12.72
4	1069591	2006-10-20	4.81
6	1069592	2006-10-09	14.20
3	1069593	2006-06-23	7.51
4	1069594	2006-10-21	10.63
3	1069595	2006-06-21	7.95
5	1069596	2006-08-11	10.15
5	1069597	2006-10-27	9.46
2	1069598	2006-06-19	12.74
4	1069599	2006-09-15	14.21
5	1069600	2006-08-06	6.76
6	1069601	2006-06-20	12.72
2	1069602	2006-08-24	3.28
3	1069603	2006-08-26	2.29
2	1069604	2006-06-24	14.83
5	1069605	2006-05-20	3.42
2	1069606	2006-10-09	15.60
6	1069607	2006-05-27	12.20
4	1069608	2006-06-22	15.83
2	1069609	2006-10-20	4.02
5	1069610	2006-05-16	10.44
6	1069611	2006-09-17	13.91
5	1069612	2006-05-21	13.96
2	1069613	2006-07-05	9.98
4	1069614	2006-10-21	6.50
2	1069615	2006-08-31	12.54
3	1069616	2006-08-04	13.58
6	1069617	2006-09-06	8.20
4	1069618	2006-05-23	13.01
4	1069619	2006-10-30	4.94
4	1069620	2006-11-07	3.14
2	1069621	2006-07-24	6.17
5	1069622	2006-07-13	6.62
2	1069623	2006-07-22	3.57
4	1069624	2006-09-25	3.00
6	1069625	2006-09-06	15.52
5	1069626	2006-05-30	15.93
2	1069627	2006-10-15	8.97
2	1069628	2006-07-31	14.24
4	1069629	2006-09-10	10.50
5	1069630	2006-10-02	6.30
4	1069631	2006-06-11	11.13
4	1069632	2006-09-27	13.82
3	1069633	2006-11-06	3.52
4	1069634	2006-08-24	3.19
2	1069635	2006-07-13	2.91
4	1069636	2006-05-26	13.70
6	1069637	2006-09-07	8.01
5	1069638	2006-05-28	6.95
5	1069639	2006-08-24	11.40
3	1069640	2006-08-30	12.75
6	1069641	2006-10-27	7.01
6	1069642	2006-08-31	8.70
2	1069643	2006-05-14	10.45
4	1069644	2006-05-17	4.12
3	1069645	2006-09-15	15.06
6	1069646	2006-08-21	13.75
4	1069647	2006-06-14	14.98
6	1069648	2006-07-04	3.97
2	1069649	2006-10-28	15.84
5	1069650	2006-10-28	10.71
3	1069651	2006-08-21	13.43
4	1069652	2006-08-18	1.04
2	1069653	2006-06-10	3.78
2	1069654	2006-07-25	14.45
3	1069655	2006-06-08	2.51
4	1069656	2006-07-05	7.94
6	1069657	2006-05-14	10.36
6	1069658	2006-11-05	4.00
6	1069659	2006-11-09	6.98
2	1069660	2006-09-11	9.61
6	1069661	2006-10-28	9.43
6	1069662	2006-05-19	3.57
2	1069663	2006-06-07	12.28
4	1069664	2006-10-01	9.25
2	1069665	2006-10-09	2.10
4	1069666	2006-09-20	9.43
3	1069667	2006-08-06	13.91
5	1069668	2006-05-16	1.01
2	1069669	2006-09-18	10.35
2	1069670	2006-09-08	10.90
3	1069671	2006-05-22	12.35
2	1069672	2006-09-02	5.61
4	1069673	2006-08-19	5.57
4	1069674	2006-06-13	13.23
3	1069675	2006-09-17	6.63
4	1069676	2006-05-23	10.52
3	1069677	2006-10-15	8.76
4	1069678	2006-10-25	3.98
3	1069679	2006-11-09	7.15
3	1069680	2006-06-01	1.29
3	1069681	2006-07-16	5.29
5	1069682	2006-11-05	5.41
2	1069683	2006-05-17	6.76
2	1069684	2006-08-11	8.17
6	1069685	2006-07-09	2.34
4	1069686	2006-07-17	10.40
6	1069687	2006-06-22	13.71
3	1069688	2006-07-15	9.21
5	1069689	2006-07-10	5.60
5	1069690	2006-05-17	1.24
5	1069691	2006-05-23	3.55
6	1069692	2006-10-10	4.25
6	1069693	2006-09-20	10.71
3	1069694	2006-10-30	2.93
4	1069695	2006-06-21	3.24
6	1069696	2006-07-04	1.03
5	1069697	2006-07-26	9.46
4	1069698	2006-10-16	7.94
3	1069699	2006-08-04	2.02
6	1069700	2006-07-21	4.72
6	1069701	2006-06-29	12.55
6	1069702	2006-09-15	8.27
3	1069703	2006-10-23	5.98
2	1069704	2006-09-02	9.42
5	1069705	2006-09-17	1.12
6	1069706	2006-07-14	10.09
3	1069707	2006-06-11	5.09
6	1069708	2006-07-27	2.18
2	1069709	2006-10-19	13.70
4	1069710	2006-09-16	14.11
3	1069711	2006-06-26	6.33
2	1069712	2006-07-11	10.98
6	1069713	2006-10-31	1.61
5	1069714	2006-08-05	12.20
5	1069715	2006-09-11	1.89
5	1069716	2006-06-22	15.01
2	1069717	2006-08-25	3.77
6	1069718	2006-07-23	8.38
5	1069719	2006-07-01	5.16
3	1069720	2006-05-26	7.25
6	1069721	2006-11-04	9.91
6	1069722	2006-10-08	9.27
4	1069723	2006-09-21	10.63
6	1069724	2006-08-14	6.60
3	1069725	2006-05-25	8.43
6	1069726	2006-05-20	9.93
5	1069727	2006-07-10	12.67
2	1069728	2006-08-07	9.57
4	1069729	2006-07-16	7.03
3	1069730	2006-08-12	13.20
6	1069731	2006-06-04	14.90
2	1069732	2006-07-23	3.02
4	1069733	2006-09-13	6.95
5	1069734	2006-10-06	10.94
6	1069735	2006-08-26	8.35
2	1069736	2006-06-14	1.46
3	1069737	2006-09-08	14.55
6	1069738	2006-08-01	11.62
6	1069739	2006-09-12	1.57
2	1069740	2006-09-05	5.43
3	1069741	2006-10-03	4.95
6	1069742	2006-09-11	2.91
6	1069743	2006-06-30	13.84
4	1069744	2006-08-18	4.59
5	1069745	2006-10-21	3.68
6	1069746	2006-08-19	14.28
6	1069747	2006-10-18	11.43
5	1069748	2006-08-21	4.39
5	1069749	2006-09-30	4.67
4	1069750	2006-09-01	11.12
4	1069751	2006-10-26	10.05
5	1069752	2006-06-29	6.67
6	1069753	2006-08-21	10.78
5	1069754	2006-10-11	7.55
6	1069755	2006-10-02	6.16
3	1069756	2006-06-17	10.19
4	1069757	2006-10-11	10.79
4	1069758	2006-07-10	5.16
4	1069759	2006-09-06	7.50
6	1069760	2006-07-10	10.73
5	1069761	2006-06-17	14.82
5	1069762	2006-05-24	12.48
5	1069763	2006-09-15	5.82
4	1069764	2006-08-31	2.84
3	1069765	2006-07-04	2.70
3	1069766	2006-08-13	2.93
6	1069767	2006-07-17	1.85
3	1069768	2006-06-25	6.59
4	1069769	2006-11-02	2.66
5	1069770	2006-10-08	9.18
5	1069771	2006-09-24	6.21
6	1069772	2006-10-20	1.95
2	1069773	2006-08-02	14.96
2	1069774	2006-09-14	4.88
5	1069775	2006-08-12	7.15
6	1069776	2006-07-23	15.75
3	1069777	2006-09-25	7.88
3	1069778	2006-07-29	6.45
3	1069779	2006-06-02	4.19
3	1069780	2006-08-23	10.03
6	1069781	2006-08-14	15.98
6	1069782	2006-10-12	1.36
4	1069783	2006-11-09	10.24
2	1069784	2006-10-29	6.17
4	1069785	2006-07-13	9.35
3	1069786	2006-05-21	4.53
3	1069787	2006-10-16	11.69
4	1069788	2006-09-04	13.25
4	1069789	2006-10-01	6.01
2	1069790	2006-11-04	12.17
5	1069791	2006-08-27	2.79
4	1069792	2006-09-13	2.90
2	1069793	2006-05-20	11.31
4	1069794	2006-09-05	1.71
2	1069795	2006-05-25	10.83
4	1069796	2006-08-10	1.40
4	1069797	2006-06-09	14.24
3	1069798	2006-11-07	9.71
2	1069799	2006-06-25	6.56
6	1069800	2006-09-18	4.83
3	1069801	2006-08-03	2.11
6	1069802	2006-08-01	15.87
3	1069803	2006-08-06	3.04
2	1069804	2006-05-20	8.12
3	1069805	2006-09-22	11.15
3	1069806	2006-09-17	5.40
5	1069807	2006-09-04	8.15
2	1069808	2006-08-26	11.44
5	1069809	2006-09-05	9.86
6	1069810	2006-07-25	6.53
3	1069811	2006-07-30	4.63
6	1069812	2006-08-17	9.27
6	1069813	2006-07-17	11.13
6	1069814	2006-11-09	12.47
5	1069815	2006-06-29	6.35
6	1069816	2006-08-18	1.80
2	1069817	2006-09-26	8.96
2	1069818	2006-05-21	9.93
2	1069819	2006-09-05	14.38
3	1069820	2006-07-03	5.83
5	1069821	2006-05-29	12.32
6	1069822	2006-07-05	3.10
2	1069823	2006-06-28	3.86
5	1069824	2006-09-15	10.59
5	1069825	2006-07-31	7.64
4	1069826	2006-10-18	15.58
2	1069827	2006-08-26	11.07
4	1069828	2006-08-16	3.39
2	1069829	2006-09-17	4.58
5	1069830	2006-09-25	3.31
2	1069831	2006-08-19	4.64
4	1069832	2006-10-27	13.49
3	1069833	2006-07-31	13.08
4	1069834	2006-06-09	11.46
5	1069835	2006-09-24	5.16
2	1069836	2006-10-31	12.97
2	1069837	2006-09-18	3.76
3	1069838	2006-07-03	9.92
3	1069839	2006-08-10	9.77
4	1069840	2006-06-27	11.04
3	1069841	2006-10-23	6.78
6	1069842	2006-06-11	12.25
4	1069843	2006-09-28	8.61
5	1069844	2006-10-11	2.76
6	1069845	2006-11-02	4.89
2	1069846	2006-09-07	1.07
4	1069847	2006-11-01	11.96
2	1069848	2006-07-03	11.19
6	1069849	2006-08-12	9.75
3	1069850	2006-05-29	10.50
4	1069851	2006-06-01	10.94
6	1069852	2006-05-28	6.87
3	1069853	2006-06-15	9.29
5	1069854	2006-07-31	9.41
3	1069855	2006-11-07	13.17
5	1069856	2006-10-26	2.06
6	1069857	2006-10-27	13.59
2	1069858	2006-07-18	9.30
5	1069859	2006-11-05	12.58
5	1069860	2006-07-28	11.25
5	1069861	2006-09-05	15.49
6	1069862	2006-09-10	10.64
6	1069863	2006-09-07	10.01
6	1069864	2006-08-15	6.60
2	1069865	2006-10-01	5.54
6	1069866	2006-05-24	7.18
4	1069867	2006-09-05	3.11
2	1069868	2006-08-13	7.54
6	1069869	2006-06-03	1.43
5	1069870	2006-05-31	14.39
3	1069871	2006-07-22	8.72
2	1069872	2006-08-16	10.70
3	1069873	2006-09-18	7.60
6	1069874	2006-10-20	1.08
3	1069875	2006-08-25	7.91
4	1069876	2006-06-07	3.50
3	1069877	2006-10-03	15.65
3	1069878	2006-06-11	9.27
6	1069879	2006-10-18	9.42
4	1069880	2006-06-15	6.16
4	1069881	2006-09-15	2.03
5	1069882	2006-08-23	1.98
2	1069883	2006-06-29	1.06
2	1069884	2006-07-06	8.76
5	1069885	2006-05-26	13.20
2	1069886	2006-07-13	10.26
2	1069887	2006-08-04	4.40
3	1069888	2006-10-10	13.57
4	1069889	2006-10-02	7.79
5	1069890	2006-06-01	4.64
5	1069891	2006-10-17	6.19
2	1069892	2006-10-29	11.06
4	1069893	2006-08-08	12.40
3	1069894	2006-10-15	12.64
3	1069895	2006-07-30	5.90
2	1069896	2006-06-20	8.87
3	1069897	2006-06-30	10.26
6	1069898	2006-09-22	12.86
6	1069899	2006-08-19	8.88
4	1069900	2006-10-08	7.78
2	1069901	2006-09-26	1.95
3	1069902	2006-11-03	4.65
5	1069903	2006-05-24	1.62
5	1069904	2006-08-15	5.46
3	1069905	2006-05-24	13.91
2	1069906	2006-09-22	10.47
4	1069907	2006-07-20	11.09
5	1069908	2006-07-28	2.71
2	1069909	2006-10-06	8.51
3	1069910	2006-10-29	8.79
3	1069911	2006-07-06	9.80
3	1069912	2006-06-22	1.30
4	1069913	2006-08-26	10.69
5	1069914	2006-07-17	9.52
4	1069915	2006-10-02	12.70
6	1069916	2006-09-28	1.89
3	1069917	2006-10-27	3.85
3	1069918	2006-07-22	11.01
3	1069919	2006-09-30	6.37
3	1069920	2006-11-05	7.52
2	1069921	2006-08-10	9.75
4	1069922	2006-08-16	12.56
4	1069923	2006-08-02	9.96
4	1069924	2006-10-04	6.53
3	1069925	2006-08-18	6.33
4	1069926	2006-11-05	1.62
4	1069927	2006-10-08	12.83
5	1069928	2006-11-02	11.93
6	1069929	2006-10-06	2.32
3	1069930	2006-08-03	3.85
6	1069931	2006-08-17	8.17
3	1069932	2006-06-10	3.82
6	1069933	2006-07-05	10.72
5	1069934	2006-10-08	7.25
5	1069935	2006-05-25	12.19
3	1069936	2006-07-22	11.76
4	1069937	2006-10-05	8.74
6	1069938	2006-05-16	6.13
2	1069939	2006-09-01	8.18
6	1069940	2006-07-23	10.04
6	1069941	2006-09-12	6.69
3	1069942	2006-07-16	4.68
6	1069943	2006-07-10	14.46
6	1069944	2006-06-10	5.93
6	1069945	2006-07-21	3.35
3	1069946	2006-09-20	14.24
5	1069947	2006-06-22	1.84
6	1069948	2006-06-06	11.68
2	1069949	2006-06-18	10.35
5	1069950	2006-07-25	4.39
4	1069951	2006-06-09	4.11
2	1069952	2006-08-13	12.31
2	1069953	2006-07-19	6.16
3	1069954	2006-08-24	10.17
2	1069955	2006-09-09	6.68
6	1069956	2006-06-08	3.58
4	1069957	2006-08-11	10.40
4	1069958	2006-07-11	9.41
6	1069959	2006-05-28	9.37
5	1069960	2006-05-28	5.18
3	1069961	2006-05-15	4.47
4	1069962	2006-06-20	15.31
5	1069963	2006-08-01	8.27
2	1069964	2006-06-02	7.93
5	1069965	2006-10-26	4.51
4	1069966	2006-06-23	4.01
3	1069967	2006-10-22	6.95
6	1069968	2006-10-19	7.58
6	1069969	2006-05-28	5.98
4	1069970	2006-10-06	10.67
3	1069971	2006-07-21	6.60
6	1069972	2006-09-14	10.67
3	1069973	2006-11-03	3.80
6	1069974	2006-09-27	1.02
4	1069975	2006-06-08	5.73
6	1069976	2006-08-10	11.98
2	1069977	2006-09-05	14.62
6	1069978	2006-05-17	3.34
3	1069979	2006-05-28	9.20
6	1069980	2006-08-20	5.58
4	1069981	2006-10-30	3.34
4	1069982	2006-07-03	1.74
4	1069983	2006-09-01	9.72
3	1069984	2006-08-04	11.11
2	1069985	2006-11-01	8.96
4	1069986	2006-07-13	9.23
2	1069987	2006-08-22	8.96
3	1069988	2006-06-07	13.06
4	1069989	2006-07-22	3.53
4	1069990	2006-07-25	8.75
4	1069991	2006-06-21	13.38
2	1069992	2006-09-19	8.82
2	1069993	2006-08-06	12.92
4	1069994	2006-10-18	11.28
4	1069995	2006-06-19	9.17
4	1069996	2006-08-03	13.65
3	1069997	2006-07-26	12.80
2	1069998	2006-10-18	3.17
6	1069999	2006-07-19	6.83
2	1070000	2006-11-03	8.03
6	1070001	2006-09-16	2.72
5	1070002	2006-06-28	5.24
3	1070003	2006-08-12	10.99
6	1070004	2006-08-01	11.75
6	1070005	2006-10-26	14.47
5	1070006	2006-05-29	1.12
3	1070007	2006-09-30	4.20
3	1070008	2006-06-05	10.26
6	1070009	2006-09-15	14.01
2	1070010	2006-10-28	1.28
3	1070011	2006-08-17	11.32
5	1070012	2006-07-13	7.52
2	1070013	2006-09-25	6.22
5	1070014	2006-11-03	7.00
3	1070015	2006-07-01	10.48
2	1070016	2006-07-05	7.23
5	1070017	2006-08-17	12.67
6	1070018	2006-10-03	14.02
6	1070019	2006-07-05	4.33
2	1070020	2006-06-05	4.07
3	1070021	2006-06-18	13.56
3	1070022	2006-06-26	10.47
6	1070023	2006-05-27	1.02
2	1070024	2006-06-21	11.55
6	1070025	2006-08-14	8.03
4	1070026	2006-05-26	1.08
3	1070027	2006-10-22	10.33
2	1070028	2006-06-26	8.75
2	1070029	2006-05-24	9.46
3	1070030	2006-08-22	4.22
5	1070031	2006-10-17	12.39
2	1070032	2006-10-30	13.67
5	1070033	2006-11-06	7.22
5	1070034	2006-06-29	1.58
2	1070035	2006-08-11	14.27
5	1070036	2006-09-12	5.72
3	1070037	2006-06-12	15.77
6	1070038	2006-09-04	4.80
2	1070039	2006-09-08	5.17
5	1070040	2006-05-28	12.75
2	1070041	2006-09-17	5.01
6	1070042	2006-08-30	14.58
3	1070043	2006-10-30	13.67
4	1070044	2006-06-02	7.44
4	1070045	2006-10-08	12.84
5	1070046	2006-05-25	15.69
4	1070047	2006-08-27	11.72
3	1070048	2006-06-20	3.53
4	1070049	2006-07-26	8.55
5	1070050	2006-11-09	10.76
3	1070051	2006-06-02	12.89
5	1070052	2006-10-22	10.33
5	1070053	2006-10-18	12.64
3	1070054	2006-06-18	3.88
4	1070055	2006-08-30	1.21
3	1070056	2006-10-28	15.44
2	1070057	2006-09-09	12.38
2	1070058	2006-06-14	5.61
4	1070059	2006-05-17	15.66
6	1070060	2006-08-24	4.35
3	1070061	2006-05-16	12.10
6	1070062	2006-06-16	14.28
3	1070063	2006-10-10	4.93
3	1070064	2006-08-30	4.07
2	1070065	2006-08-22	14.85
4	1070066	2006-11-05	7.07
6	1070067	2006-10-10	7.53
6	1070068	2006-05-23	7.92
6	1070069	2006-11-05	12.03
2	1070070	2006-07-28	10.04
2	1070071	2006-09-05	11.69
5	1070072	2006-11-06	13.19
3	1070073	2006-09-26	2.83
6	1070074	2006-06-17	2.62
5	1070075	2006-05-14	3.07
6	1070076	2006-10-17	3.19
4	1070077	2006-09-13	4.06
2	1070078	2006-10-14	1.67
5	1070079	2006-06-22	1.85
6	1070080	2006-10-01	8.37
3	1070081	2006-07-12	2.96
5	1070082	2006-08-02	11.36
3	1070083	2006-05-21	10.11
3	1070084	2006-08-17	7.26
2	1070085	2006-11-05	7.06
3	1070086	2006-08-22	2.99
2	1070087	2006-09-25	12.89
2	1070088	2006-10-23	15.48
2	1070089	2006-08-05	8.78
3	1070090	2006-05-29	15.83
2	1070091	2006-08-15	14.12
4	1070092	2006-09-03	12.81
3	1070093	2006-08-13	6.57
4	1070094	2006-06-25	3.27
5	1070095	2006-05-22	1.18
5	1070096	2006-10-26	14.29
3	1070097	2006-08-27	14.55
4	1070098	2006-08-22	10.21
4	1070099	2006-05-31	1.25
3	1070100	2006-08-02	11.14
6	1070101	2006-08-22	5.42
3	1070102	2006-09-18	11.82
3	1070103	2006-11-06	6.75
2	1070104	2006-08-28	13.65
4	1070105	2006-08-18	3.23
2	1070106	2006-07-19	2.06
4	1070107	2006-10-01	7.17
3	1070108	2006-08-23	2.44
2	1070109	2006-05-17	10.97
6	1070110	2006-10-14	3.94
6	1070111	2006-10-26	12.27
2	1070112	2006-07-11	15.57
3	1070113	2006-09-10	2.58
6	1070114	2006-10-31	8.72
4	1070115	2006-09-13	7.08
4	1070116	2006-07-13	2.03
3	1070117	2006-09-06	14.29
5	1070118	2006-08-18	10.90
6	1070119	2006-08-29	7.71
3	1070120	2006-11-03	11.23
4	1070121	2006-06-15	10.63
5	1070122	2006-05-29	11.22
4	1070123	2006-05-19	3.58
4	1070124	2006-07-24	11.82
5	1070125	2006-07-31	4.29
4	1070126	2006-06-28	15.51
2	1070127	2006-06-27	3.93
5	1070128	2006-09-24	1.52
2	1070129	2006-11-03	3.38
3	1070130	2006-09-28	8.99
3	1070131	2006-08-13	5.31
6	1070132	2006-10-19	14.46
6	1070133	2006-10-04	14.96
5	1070134	2006-06-02	5.32
5	1070135	2006-09-18	7.00
3	1070136	2006-05-28	4.50
3	1070137	2006-05-30	10.11
5	1070138	2006-07-01	7.34
3	1070139	2006-07-02	13.30
6	1070140	2006-08-28	7.16
3	1070141	2006-06-17	6.84
3	1070142	2006-10-10	6.13
2	1070143	2006-10-28	9.43
5	1070144	2006-08-24	11.00
3	1070145	2006-09-23	3.86
4	1070146	2006-08-17	1.41
2	1070147	2006-08-13	10.89
4	1070148	2006-07-19	14.36
5	1070149	2006-07-12	9.51
3	1070150	2006-06-11	15.07
3	1070151	2006-06-02	10.57
5	1070152	2006-09-22	13.27
4	1070153	2006-09-20	7.25
5	1070154	2006-08-04	15.44
5	1070155	2006-10-12	5.34
6	1070156	2006-08-30	7.23
5	1070157	2006-10-15	14.73
5	1070158	2006-10-08	10.17
6	1070159	2006-08-10	6.19
6	1070160	2006-05-23	4.59
3	1070161	2006-10-30	1.51
3	1070162	2006-10-17	14.80
2	1070163	2006-06-30	5.33
3	1070164	2006-06-30	13.98
4	1070165	2006-05-27	1.32
2	1070166	2006-10-06	1.23
6	1070167	2006-10-18	10.77
3	1070168	2006-07-21	10.31
5	1070169	2006-06-07	9.16
3	1070170	2006-07-16	4.73
5	1070171	2006-10-26	9.21
4	1070172	2006-10-08	2.92
5	1070173	2006-10-05	10.76
2	1070174	2006-07-23	6.06
5	1070175	2006-08-06	1.64
5	1070176	2006-05-28	13.09
6	1070177	2006-10-15	9.23
3	1070178	2006-11-04	4.85
3	1070179	2006-07-27	7.54
6	1070180	2006-05-27	15.30
2	1070181	2006-09-30	14.30
5	1070182	2006-08-05	5.74
3	1070183	2006-05-20	10.52
3	1070184	2006-05-14	6.68
2	1070185	2006-08-02	1.56
5	1070186	2006-06-26	1.90
4	1070187	2006-06-02	1.79
6	1070188	2006-07-19	7.12
5	1070189	2006-10-19	15.59
4	1070190	2006-08-14	8.19
6	1070191	2006-10-11	11.32
6	1070192	2006-06-20	3.77
4	1070193	2006-09-21	15.29
5	1070194	2006-07-16	9.28
5	1070195	2006-06-30	2.76
2	1070196	2006-08-12	7.89
5	1070197	2006-08-20	4.95
2	1070198	2006-08-02	15.53
3	1070199	2006-07-03	12.50
2	1070200	2006-06-29	14.16
6	1070201	2006-08-09	15.18
5	1070202	2006-09-16	2.47
3	1070203	2006-09-05	3.36
5	1070204	2006-08-11	5.80
5	1070205	2006-05-16	5.05
6	1070206	2006-10-27	13.03
3	1070207	2006-09-24	8.18
4	1070208	2006-11-08	5.00
5	1070209	2006-09-02	2.66
6	1070210	2006-07-07	11.90
4	1070211	2006-09-27	4.89
2	1070212	2006-08-06	11.71
4	1070213	2006-09-28	4.87
4	1070214	2006-09-07	10.17
3	1070215	2006-08-22	9.54
4	1070216	2006-05-24	14.28
4	1070217	2006-07-15	12.64
5	1070218	2006-09-18	1.58
5	1070219	2006-10-04	14.80
6	1070220	2006-05-30	4.61
2	1070221	2006-07-28	3.20
6	1070222	2006-07-25	12.94
5	1070223	2006-10-08	1.68
6	1070224	2006-09-27	13.32
3	1070225	2006-08-09	15.86
6	1070226	2006-10-30	11.49
5	1070227	2006-09-11	6.34
3	1070228	2006-08-04	8.40
2	1070229	2006-08-07	10.08
5	1070230	2006-06-02	11.26
5	1070231	2006-05-29	1.45
4	1070232	2006-08-04	7.87
2	1070233	2006-11-09	5.59
4	1070234	2006-06-27	4.48
6	1070235	2006-09-30	2.03
6	1070236	2006-09-16	9.27
6	1070237	2006-10-21	4.28
